hos_event_id,hos_home,hos_home_id,hos_home_cid,hos_away,hos_away_id,hos_away_cid
ba281c04-5f24-43a8-9b07-4238494650b9,Abilene Christian Wildcats,936981f2-e9dd-4441-85ff-c160558d77ea,936981f2-e9dd-4441-85ff-c160558d77ea,Tarleton State Texans,a025ab24-6781-4f37-8bb3-4d2b24d331dd,a025ab24-6781-4f37-8bb3-4d2b24d331dd
c18add5f-5d2a-4503-8f6e-e70fe8a07016,Alabama State Hornets,35d7f0bd-2206-4458-8a53-2d97cdfcba34,35d7f0bd-2206-4458-8a53-2d97cdfcba34,Arkansas Pine Bluff Golden Lions,f110bf0c-6e08-4d1c-bc00-1b2a0b2e0987,f110bf0c-6e08-4d1c-bc00-1b2a0b2e0987
d735624a-8fa1-48ac-8a25-cd18b154634f,Brigham Young Cougars,d3e8d847-e9c1-4594-93b8-5ef3c0020622,d3e8d847-e9c1-4594-93b8-5ef3c0020622,Colorado Buffaloes,3d2996b8-6d51-4278-9ffb-56ac58ee37a4,3d2996b8-6d51-4278-9ffb-56ac58ee37a4
dec7bf20-37d8-42d2-9484-02bb6762b67e,Binghamton Bearcats,45cc5076-79f3-49be-b2cd-9327b9f6a76f,45cc5076-79f3-49be-b2cd-9327b9f6a76f,Albany Great Danes,1ec3f10d-9709-4907-8940-0bab54d22dfe,1ec3f10d-9709-4907-8940-0bab54d22dfe
11ee8036-7e87-4555-95ab-1c4b94d131a6,Houston Christian Huskies,6b6cfef4-4c8f-47a0-bd68-e1318c60a8da,6b6cfef4-4c8f-47a0-bd68-e1318c60a8da,New Orleans Privateers,a38297dd-8364-4c47-96f5-114637d0cf08,a38297dd-8364-4c47-96f5-114637d0cf08
12d3d0fc-84cc-4939-989b-85fafa6d0639,South Carolina State Bulldogs,c2894bb8-e929-4efb-9d82-6335d40df709,c2894bb8-e929-4efb-9d82-6335d40df709,Morgan State Bears,6b7933d4-84a3-49ee-a7de-bb245ca96cab,6b7933d4-84a3-49ee-a7de-bb245ca96cab
20875810-8832-4af9-b140-9fe634260eac,North Carolina Central Eagles,aa1fd907-3583-4f82-b1e1-a570f291b099,aa1fd907-3583-4f82-b1e1-a570f291b099,Coppin State Eagles,e2fc2093-5c97-426b-8243-d46e476855a2,e2fc2093-5c97-426b-8243-d46e476855a2
4034d545-47ee-424f-a8aa-67ef5591e1e3,Lindenwood Lions,b28a4224-093a-488c-97e1-5b8d377cad28,b28a4224-093a-488c-97e1-5b8d377cad28,Southeast Missouri State Redhawks,d13a704b-8ae5-47bd-bee5-28e4a3e39b48,d13a704b-8ae5-47bd-bee5-28e4a3e39b48
54fb5983-eec7-4e67-8ad6-1e47e9324a87,Southern Illinois Edwardsville Cougars,b23e9789-5c91-423a-8748-0f7745ca7ddf,b23e9789-5c91-423a-8748-0f7745ca7ddf,Tennessee Martin Skyhawks,bfa23531-2508-461b-9d8b-eba4d64d8971,bfa23531-2508-461b-9d8b-eba4d64d8971
566bea0b-cf84-4453-95f6-08b003df1ecb,Tennessee Chattanooga Mocs,bbe1ea68-af10-4cc7-af21-98ae217317fc,bbe1ea68-af10-4cc7-af21-98ae217317fc,Western Carolina Catamounts,1cf03d1d-2b35-45b4-9d12-547f4f71ab27,1cf03d1d-2b35-45b4-9d12-547f4f71ab27
5a3a016e-79f0-4e17-8262-67bdd7fba5c3,Howard Bison,239b5289-af83-48c5-a124-a338c0cc2309,239b5289-af83-48c5-a124-a338c0cc2309,Maryland Eastern Shore Hawks,4e6d3a4b-2c04-4bbe-859b-f7d3be59edcd,4e6d3a4b-2c04-4bbe-859b-f7d3be59edcd
a75bfec0-ccd6-4f84-9f8b-d2278c5fb896,Norfolk State Spartans,99e3821b-5d4a-48e8-835c-439510ba1f9c,99e3821b-5d4a-48e8-835c-439510ba1f9c,Delaware State Hornets,2a29d75f-8760-4132-864b-758236b273c5,2a29d75f-8760-4132-864b-758236b273c5
b06aec78-daae-4e58-916c-ed208d58557f,Texas A&M Corpus Christi Islanders,2046fdff-d450-4d34-8457-b2f3775a6093,2046fdff-d450-4d34-8457-b2f3775a6093,Lamar Cardinals,10f1e001-0314-4d09-85cd-ea5605deeb5c,10f1e001-0314-4d09-85cd-ea5605deeb5c
f88c054b-0c90-4d25-b2ec-cb5e899d08aa,Northwestern State Demons,8117ec5e-3a7f-4790-9f52-75c18b125c03,8117ec5e-3a7f-4790-9f52-75c18b125c03,Southeastern Louisiana Lions,286444a6-ae55-4e6d-97fd-9747945b4c1f,286444a6-ae55-4e6d-97fd-9747945b4c1f
0ca2d707-f46e-43bc-a3d7-9b063275d9ab,Lafayette Leopards,e0ea133e-9e69-4760-929d-81b0b8f2780b,e0ea133e-9e69-4760-929d-81b0b8f2780b,Lehigh Mountain Hawks,7939a41f-9f66-4255-9638-089f7db403c5,7939a41f-9f66-4255-9638-089f7db403c5
